episode,reward,loss,portfolio_return,market_return,excess_return,steps,q_value,epsilon
225,0.43426359106131474,0.0001225734660334954,0.5438000000000001,0.7951,-0.25129999999999997,8759,0.041386296766995026,0.3237376186352221
226,-0.22419132038491452,0.0001204250783466952,-0.20079999999999998,0.7951,-0.9959,8759,0.04546759994739892,0.322118930542046
227,0.9110366685369593,0.00012071742643598305,1.4868999999999999,0.7951,0.6917999999999999,8759,0.04631104946429088,0.32050833588933575
228,0.2653138425811414,0.00012706944962799133,0.3038,0.7951,-0.4913,8759,0.047745326273411236,0.31890579420988907
229,0.29555302339718653,0.00012872225866611314,0.3439,0.7951,-0.45120000000000005,8759,0.04950896895871558,0.3173112652388396
230,1.0134032299691946,0.00012871682473327778,1.755,0.7951,0.9598999999999999,8759,0.043326947606274056,0.3157247089126454
231,-0.42532871860618005,0.00012771009597412075,-0.3464,0.7951,-1.1415,8759,0.03878515538664792,0.3141460853680822
232,0.4957749796707919,0.0001321442131356397,0.6418,0.7951,-0.1533,8759,0.0421708304199393,0.3125753549412418
233,-0.5557799424742157,0.00013104304226846893,-0.4264,0.7951,-1.2215,8759,0.04390789694571171,0.31101247816653554
234,0.03198357090473044,0.00013039999388567304,0.0325,0.7951,-0.7626000000000001,8759,0.0453180905985688,0.30945741577570285
235,0.8844589971811703,0.0001302630474591198,1.4217,0.7951,0.6265999999999999,8759,0.046148068543244124,0.3079101286968243
236,0.5901914943279433,0.00013013654794807912,0.8043,0.7951,0.009199999999999986,8759,0.04458364745310037,0.3063705780533402
237,-0.5582829975274115,0.0001370179765404791,-0.4278,0.7951,-1.2229,8759,0.04391293747869239,0.30483872516307353
238,1.1029519752361199,0.00013404237151295212,2.013,0.7951,1.2178999999999998,8759,0.04751567879355938,0.3033145315372582
239,-0.5172926877848936,0.00013321958404045813,-0.4039,0.7951,-1.199,8759,0.0429976937152766,0.3017979588795719
240,-0.7607539394800952,0.0001287802916736201,-0.5327000000000001,0.7951,-1.3278,8759,0.03939400721379224,0.30028896908517405
241,-0.94403749064004,0.000131044869086027,-0.6109,0.7951,-1.4060000000000001,8759,0.03997932654756677,0.2987875242397482
242,0.17288694934984905,0.00012848419944270793,0.1887,0.7951,-0.6064,8759,0.040268702108214365,0.29729358661854943
243,-1.2032276638248867,0.00013102515447225175,-0.6998000000000001,0.7951,-1.4949000000000001,8759,0.04909712673449968,0.29580711868545667
244,0.19319857150960948,0.00013315743135931354,0.21309999999999998,0.7951,-0.5820000000000001,8759,0.0482063824307709,0.2943280830920294
245,0.5903043533584179,0.000130716028682607,0.8045,0.7951,0.009399999999999964,8759,0.0412304895003986,0.29285644267656924
246,0.5318146265835065,0.000128859042173704,0.7020000000000001,0.7951,-0.09309999999999996,8759,0.03831171186583229,0.2913921604631864
247,-0.1147032147906132,0.00013076967709029522,-0.1084,0.7951,-0.9035,8759,0.03809881392785139,0.28993519966087045
248,0.5807195399254531,0.0001329296906783049,0.7873,0.7951,-0.007800000000000029,8759,0.04311195626992697,0.2884855236625661
249,1.136125346501412,0.00012591930493140722,2.1147,0.7951,1.3195999999999999,8759,0.04270176972140391,0.28704309604425327
250,0.28563673042406135,0.00012868813540625146,0.3306,0.7951,-0.4645,8759,0.040045873951947315,0.285607880564032
251,1.903853343120035,0.00013016524165093896,5.7116999999999996,0.7951,4.9166,8759,0.04119948212166657,0.28417984116121187
252,-1.2761433061553058,0.0001279840580657433,-0.7209,0.7951,-1.516,8759,0.04663267329068118,0.2827589419554058
253,-0.46532618325925773,0.00012646961920567332,-0.3721,0.7951,-1.1672,8759,0.04599562092070806,0.28134514724562876
254,-0.6361732201001709,0.0001293204703557639,-0.4707,0.7951,-1.2658,8759,0.0414683742622852,0.2799384215094006
255,0.6342193357578849,0.00012698826185156612,0.8855,0.7951,0.09039999999999992,8759,0.036950410994962546,0.27853872940185365
256,1.9127872575661697,0.00012851049023211478,5.7719000000000005,0.7951,4.976800000000001,8759,0.038570264752651,0.27714603575484437
257,1.3793940749490545,0.00012822922193914203,2.9725,0.7951,2.1774,8759,0.03902902572544106,0.2757603055760701
258,-0.7331655380314912,0.00012917070738220634,-0.5196000000000001,0.7951,-1.3147000000000002,8759,0.03696115265029085,0.2743815040481898
259,0.3884160510588508,0.00012907858964069686,0.4746,0.7951,-0.3205,8759,0.038025762978101216,0.2730095965279488
260,1.4659319630997505,0.00013108447748766798,3.3316000000000003,0.7951,2.5365,8759,0.04274994540563633,0.27164454854530906
261,-0.6177714834229223,0.0001308811402773298,-0.46090000000000003,0.7951,-1.256,8759,0.045957604054634206,0.2702863258025825
262,-1.197078335878479,0.00013023534273928265,-0.6979000000000001,0.7951,-1.493,8759,0.04550376662054975,0.2689348941735696
263,-0.08486979076761941,0.00013282101836532077,-0.0814,0.7951,-0.8765000000000001,8759,0.04525532600936558,0.26759021970270175
264,-0.9937424158971104,0.00013644740956384772,-0.6297999999999999,0.7951,-1.4249,8759,0.043326032216662695,0.2662522686041882
265,1.9950513014935005,0.00013212398030447206,6.3526,0.7951,5.5575,8759,0.038730753321791364,0.2649210072611673
266,-0.4155466729258805,0.0001377183482400939,-0.34,0.7951,-1.1351,8759,0.04364339153495318,0.26359640222486147
267,-0.23945786721945816,0.00013621392775417637,-0.21289999999999998,0.7951,-1.008,8759,0.040180742776357144,0.26227842021373715
268,1.1073049115203364,0.00013571018010933558,2.0262000000000002,0.7951,1.2311,8759,0.04206769066302522,0.2609670281126685
269,-0.1856918257111226,0.00013759131608787859,-0.16949999999999998,0.7951,-0.9646,8759,0.0364385679566652,0.25966219297210513
270,-0.02975844861344609,0.00013764452985200496,-0.029300000000000003,0.7951,-0.8244,8759,0.04026570088692705,0.2583638820072446
271,1.6856943656269174,0.0001409578689426665,4.3962,0.7951,3.6011,8759,0.039010897150767394,0.2570720625972084
272,0.7089997811897435,0.00013932181232148883,1.032,0.7951,0.2369,8759,0.04499489369636625,0.25578670228422234
273,-0.19811878115491424,0.00013677617582211134,-0.1797,0.7951,-0.9748,8759,0.04763161968208023,0.25450776877280124
274,0.44548105765645185,0.00014049623795834426,0.5611999999999999,0.7951,-0.2339000000000001,8759,0.04511559010019843,0.2532352299289372
275,0.020400827332205648,0.00013771970711634588,0.0206,0.7951,-0.7745000000000001,8759,0.04490158520872863,0.2519690537792925
276,0.22371571978761667,0.00013942494189797338,0.2507,0.7951,-0.5444,8759,0.0501147944572473,0.2507092085103961
277,-1.1047896277883236,0.0001387973588816536,-0.6687000000000001,0.7951,-1.4638,8759,0.04544520986731404,0.2494556624678441
278,-0.25065141539399766,0.0001364459260566055,-0.2217,0.7951,-1.0168,8759,0.04784558762729556,0.24820838415550486
279,0.1166450041332009,0.00013674841854990723,0.12369999999999999,0.7951,-0.6714,8759,0.043325296242799315,0.24696734223472733
280,0.88294726470452,0.00013744900791022187,1.4180000000000001,0.7951,0.6229000000000001,8759,0.04007560682674088,0.2457325055235537
281,-1.4330207385545892,0.0001327211611920997,-0.7614,0.7951,-1.5565,8759,0.04092051578809619,0.24450384299593592
282,0.4263581025997094,0.00013615589492038614,0.5317000000000001,0.7951,-0.26339999999999997,8759,0.04258934748291507,0.24328132378095624
283,1.9558629517682027,0.00013454403801939122,6.07,0.7951,5.274900000000001,8759,0.04253704395502013,0.24206491716205145
284,-0.4185316632199843,0.0001381546272108925,-0.342,0.7951,-1.1371,8759,0.04540510375475024,0.2408545925762412
285,0.9158027870715845,0.0001342923412986096,1.4988,0.7951,0.7036999999999999,8759,0.04813053867269194,0.23965031961336
286,0.05136785394785569,0.00013594383516928502,0.0527,0.7951,-0.7424000000000001,8759,0.05311438744862829,0.2384520680152932
287,1.9276729203338334,0.00013388457646865113,5.8735,0.7951,5.0784,8759,0.04920867734947751,0.23725980767521673
288,-0.006890730554788416,0.00013482457380643184,-0.0069,0.7951,-0.802,8759,0.050260323071189904,0.23607350863684065
289,1.7911900685432403,0.0001336602308438309,4.9966,0.7951,4.2015,8759,0.0498709491475224,0.23489314109365644
290,1.2760727330451624,0.0001375831720613382,2.5825,0.7951,1.7873999999999999,8759,0.052736829434243876,0.23371867538818816
291,-0.9485592858666833,0.00013920412706844057,-0.6127,0.7951,-1.4078,8759,0.05262899861923771,0.23255008201124722
292,-0.8099587195599914,0.00013520377190144134,-0.5550999999999999,0.7951,-1.3502,8759,0.05230442405415597,0.231387331601191
293,1.6986612166291968,0.00013860460721317546,4.466600000000001,0.7951,3.6715000000000004,8759,0.055089949711328745,0.23023039494318503
294,1.3551073171074073,0.00013812281850955,2.8772,0.7951,2.0821,8759,0.053403775296481805,0.2290792429684691
295,0.5801506195224889,0.00013542469979241096,0.7863,0.7951,-0.00880000000000003,8759,0.05086613902916769,0.22793384675362674
296,1.7079393028951082,0.00013827834565181816,4.5176,0.7951,3.7224999999999997,8759,0.05362845245310264,0.22679417751985861
297,1.7144634793514937,0.00014315896276720887,4.5537,0.7951,3.7586,8759,0.05687000079990413,0.22566020663225933
298,1.3819738833247173,0.00013751536578564548,2.9827999999999997,0.7951,2.1876999999999995,8759,0.05507228683536967,0.22453190559909803
299,1.2569163916581914,0.0001392280625001996,2.5146,0.7951,1.7195,8759,0.05325443961788685,0.22340924607110255
300,0.25607847970744807,0.0001412700145290544,0.2919,0.7951,-0.5032000000000001,8759,0.05587490656027063,0.22229219984074702
301,-0.5565475084122559,0.00014247570426319554,-0.4268,0.7951,-1.2219,8759,0.05662729611801277,0.2211807388415433
302,-0.3375841382039342,0.00014194395026878953,-0.2865,0.7951,-1.0816,8759,0.059583430571556226,0.22007483514733558
303,2.6783703240120382,0.00014195437964171825,13.561300000000001,0.7951,12.766200000000001,8759,0.052992583020801946,0.2189744609715989
304,0.5087240902167077,0.00014269282873558247,0.6631999999999999,0.7951,-0.13190000000000013,8759,0.054247932168127184,0.2178795886667409
305,0.1779938813573241,0.00014134044717582542,0.1948,0.7951,-0.6003000000000001,8759,0.053912711139325616,0.2167901907234072
306,0.9532977022160791,0.00014144993189695073,1.5943,0.7951,0.7992,8759,0.050552635015040474,0.21570623976979014
307,2.1167539290468587,0.00013936363972821884,7.3041,0.7951,6.509,8759,0.05202154025991753,0.21462770857094118
308,1.497739550338344,0.00013902149021357294,3.4716000000000005,0.7951,2.6765000000000003,8759,0.04926594588848156,0.21355457002808648
309,0.8772232009519139,0.00013919738579361366,1.4042,0.7951,0.6090999999999999,8759,0.05228488540160137,0.21248679717794605
310,0.5341062374662476,0.00013825868615888358,0.7059000000000001,0.7951,-0.08919999999999995,8759,0.048384206536028096,0.21142436319205632
311,0.43396249066789316,0.00013555996700515888,0.5434,0.7951,-0.25170000000000003,8759,0.048462473670938734,0.21036724137609603
312,0.48705190756284983,0.00013679306032927293,0.6275,0.7951,-0.16760000000000008,8759,0.05040195487241438,0.20931540516921554
313,0.7508281435566883,0.00013729866604281934,1.1188,0.7951,0.3237,8759,0.05009065828439117,0.20826882814336947
314,0.2439938549937587,0.00013468425975016274,0.2763,0.7951,-0.5188,8759,0.045978211047633326,0.20722748400265262
315,0.5564996881041816,0.00013422131036817714,0.7445999999999999,0.7951,-0.0505000000000001,8759,0.045561883285537896,0.20619134658263935
316,1.2458363773291585,0.00013233380464510616,2.4758,0.7951,1.6806999999999999,8759,0.04452708960753323,0.20516038984972615
317,-0.18995638726419745,0.00013081599396265258,-0.17300000000000001,0.7951,-0.9681000000000001,8759,0.04197313274389901,0.2041345879004775
318,0.27533507784737415,0.00013006049659858605,0.317,0.7951,-0.4781,8759,0.037024893084795514,0.2031139149609751
319,2.1756231004904363,0.00013022229687438793,7.8077,0.7951,7.0126,8759,0.04168468998547953,0.20209834538617025
320,0.23392640986724147,0.00013460887912264036,0.2636,0.7951,-0.5315000000000001,8759,0.04488412186525526,0.2010878536592394
321,1.0919296613591731,0.00012880238837166484,1.98,0.7951,1.1848999999999998,8759,0.046681045198912814,0.2000824143909432
322,1.0170475182684826,0.00013156837372570477,1.765,0.7951,0.9698999999999999,8759,0.04423864079801571,0.19908200231898848
323,1.9394676470059724,0.00013363026580527146,5.955,0.7951,5.1599,8759,0.05539590812209862,0.19808659230739353
324,2.0134140579185122,0.00013174393048755883,6.4888,0.7951,5.693700000000001,8759,0.05361752070079098,0.19709615934585656
325,1.5676711449269463,0.00013164466470166398,3.7955,0.7951,3.0004,8759,0.0512782871116683,0.19611067854912728
326,1.208323974079704,0.0001329249509895961,2.3479,0.7951,1.5528,8759,0.048118248063220743,0.19513012515638165
327,1.259209942163983,0.00013512648612476683,2.5225999999999997,0.7951,1.7274999999999996,8759,0.04761068772076744,0.19415447453059972
328,0.3584335592217828,0.0001347177029003946,0.4311,0.7951,-0.36400000000000005,8759,0.05598877811829294,0.19318370215794672
329,-0.5927287543035701,0.00014192194033502332,-0.4472,0.7951,-1.2423,8759,0.06105946617177366,0.192217783647157
330,1.7628586934411576,0.00014105787963556124,4.8291,0.7951,4.034000000000001,8759,0.056209194419376246,0.1912566947289212
331,0.44031575999537875,0.00013867707257510166,0.5532,0.7951,-0.2419,8759,0.04875473227368491,0.1903004112552766
332,2.0575927380617567,0.00014335990895159167,6.827100000000001,0.7951,6.032000000000001,8759,0.0486648328013685,0.18934890919900021
333,0.05792597457042972,0.00014397191313275589,0.0596,0.7951,-0.7355,8759,0.05090710040781988,0.18840216465300522
334,1.5507878458965616,0.0001400954039876377,3.7152,0.7951,2.9200999999999997,8759,0.049392750845055206,0.18746015382974018
335,0.8160294539472276,0.00014368030133814807,1.2615,0.7951,0.46640000000000004,8759,0.04715299370510112,0.1865228530605915
336,0.48748235675349,0.0001452728883237315,0.6282,0.7951,-0.16690000000000005,8759,0.043702704917870434,0.18559023879528855
337,0.7261053780033534,0.00013956885877042062,1.067,0.7951,0.2718999999999999,8759,0.04445004283587387,0.1846622876013121
338,0.288177255626598,0.00014193177728787846,0.33399999999999996,0.7951,-0.46110000000000007,8759,0.0422598409754274,0.18373897616330553
339,1.5225509432936177,0.0001377716666961045,3.5839,0.7951,2.7887999999999997,8759,0.041050402529028154,0.182820281282489
340,1.1786721593932508,0.00013504370989004185,2.2500999999999998,0.7951,1.4549999999999996,8759,0.037791223534558216,0.18190617987607657
341,1.053614681727192,0.0001365193486220921,1.868,0.7951,1.0729000000000002,8759,0.04306334507016746,0.18099664897669618
342,2.4220631756035162,0.00013480897207410598,10.269100000000002,0.7951,9.474000000000002,8759,0.0448133389814584,0.1800916657318127
343,0.5150254115584716,0.00013482018858515792,0.6737000000000001,0.7951,-0.12139999999999995,8759,0.04676137305987536,0.17919120740315364
344,-0.7387189974144571,0.00013712827060016205,-0.5223,0.7951,-1.3174000000000001,8759,0.049744840362388354,0.17829525136613786
345,0.725071393008577,0.00013402051557629498,1.0649,0.7951,0.26979999999999993,8759,0.045555222857769445,0.17740377510930716
346,1.6955327173495673,0.00013223017214764464,4.4495,0.7951,3.6543999999999994,8759,0.04658352295031408,0.17651675623376062
347,-0.9553353197597925,0.00013225668203545692,-0.6153,0.7951,-1.4104,8759,0.04693865859592896,0.1756341724525918
348,1.3461631973078332,0.00012884665355729973,2.8427,0.7951,2.0475999999999996,8759,0.046698258383124504,0.17475600159032884
349,2.824300659739277,0.0001293962324981944,15.849200000000002,0.7951,15.054100000000002,8759,0.04674432692807523,0.17388222158237718
350,1.963253860036842,0.00012716771672058758,6.1225,0.7951,5.3274,8759,0.04390260503516886,0.1730128104744653
351,1.8209086781586796,0.00012769858929698202,5.1775,0.7951,4.3824000000000005,8759,0.041463091503988254,0.17214774642209296
352,0.6282655387819843,0.00013177709848651757,0.8744,0.7951,0.07929999999999993,8759,0.04367823168981571,0.1712870076899825
353,1.7521204598526863,0.00013076062596952098,4.7668,0.7951,3.9717,8759,0.049614862174064495,0.17043057265153258
354,0.35852420189592765,0.0001319411872794271,0.43119999999999997,0.7951,-0.36390000000000006,8759,0.0494993588323513,0.16957841978827493
355,1.5984133327387218,0.00013274289814475368,3.9452,0.7951,3.1500999999999997,8759,0.04753510048033467,0.16873052768933355
356,2.3848233596873145,0.000132890047409966,9.8571,0.7951,9.062000000000001,8759,0.04824512900121341,0.1678868750508869
357,1.1767807180105663,0.00014040442300536647,2.2439,0.7951,1.4487999999999999,8759,0.05587841671728723,0.16704744067563246
358,1.7423460675584062,0.00013793479929244984,4.7107,0.7951,3.9156,8759,0.05632602173517333,0.1662122034722543
359,1.5534394373761504,0.00013623262751453436,3.7277,0.7951,2.9326,8759,0.056507697804209056,0.16538114245489302
360,2.4612743090862135,0.00013826028095197644,10.7197,0.7951,9.9246,8759,0.055618104059727634,0.16455423674261854
361,1.3405346329332557,0.00014630788842280517,2.8211,0.7951,2.026,8759,0.05793824679839079,0.16373146555890544
362,3.9979944851859046,0.00014229236882481409,53.4888,0.7951,52.6937,8759,0.06068567479802724,0.16291280823111093
363,1.7039540909406437,0.00014197114604290922,4.4956,0.7951,3.7004999999999995,8759,0.06185364220233959,0.16209824418995536
364,0.7423201174916937,0.00014478867994096602,1.1008,0.7951,0.30569999999999997,8759,0.059584504362773724,0.16128775296900558
365,0.8497217610598232,0.0001445360302448035,1.339,0.7951,0.5438999999999999,8759,0.05740913441412143,0.16048131420416054
366,0.7293511758784244,0.00014630871567131645,1.0737,0.7951,0.27860000000000007,8759,0.061803245690910356,0.15967890763313974
367,1.293510644318628,0.00014645891844635797,2.6456,0.7951,1.8504999999999998,8759,0.0630356160704166,0.15888051309497406
368,0.5163873603042838,0.00014484686927575336,0.6759999999999999,0.7951,-0.1191000000000001,8759,0.06091608061241578,0.1580861105294992
369,3.291259421009609,0.00014151906611610738,25.8767,0.7951,25.081599999999998,8759,0.05827235733427363,0.1572956799768517
370,2.0913795010689022,0.00014478848005606448,7.0961,0.7951,6.301,8759,0.05395977011345772,0.15650920157696743
371,1.4835635195913737,0.00014259252049618487,3.4086000000000003,0.7951,2.6135,8759,0.047595820295588176,0.1557266555690826
372,0.8017918599371749,0.0001445814863688415,1.2295,0.7951,0.4344,8759,0.04958782805582203,0.1549480222912372
373,1.8635579390964137,0.00014459643220565284,5.4466,0.7951,4.6515,8759,0.052051319328055616,0.15417328217978102
374,1.7933070035032441,0.00014407825936553552,5.0093,0.7951,4.2142,8759,0.052496886106029546,0.1534024157688821
375,1.3319686429901767,0.00014383242999578894,2.7885000000000004,0.7951,1.9934000000000003,8759,0.05372249278526884,0.1526354036900377
376,1.5708789400788699,0.00014024301823463813,3.8108999999999997,0.7951,3.0157999999999996,8759,0.04950294150195855,0.1518722266715875
377,2.913864502312028,0.00014496325016865265,17.4279,0.7951,16.6328,8759,0.05176874113606528,0.15111286553822956
378,2.100162329724805,0.00014220656706515956,7.1675,0.7951,6.372400000000001,8759,0.05452619810565372,0.15035730121053842
379,-0.08787302858140843,0.00014372987583943818,-0.08410000000000001,0.7951,-0.8792,8759,0.05524529141488447,0.14960551470448571
380,2.593945064660603,0.00013713237097047815,12.3825,0.7951,11.5874,8759,0.054107895725343864,0.14885748713096328
381,1.654654628210351,0.00013749129232438516,4.2313,0.7951,3.4362,8759,0.05327887844559278,0.14811319969530845
382,0.9638938732625296,0.00013554609869829583,1.6219,0.7951,0.8267999999999999,8759,0.05399908074575998,0.1473726336968319
383,2.1428266051312033,0.00013378837524669973,7.5235,0.7951,6.728400000000001,8759,0.053840792360970224,0.14663577052834775
384,0.9754028392090364,0.00013406217410629604,1.6522,0.7951,0.8570999999999999,8759,0.05289805203485685,0.14590259167570602
385,2.155984704357165,0.00013246037012737663,7.6364,0.7951,6.8413,8759,0.05496121747949812,0.1451730787173275
386,1.5119324170424173,0.00012916968143023323,3.5355000000000003,0.7951,2.7404,8759,0.05288286010495181,0.14444721332374086
387,0.8935830854564145,0.00013297652378998934,1.4439,0.7951,0.6487999999999999,8759,0.05397957714087602,0.14372497725712216
388,1.2597787938910248,0.00012540723725499347,2.5246,0.7951,1.7294999999999998,8759,0.054469798166844545,0.14300635237083656
389,1.2499800297803165,0.00012700515438603862,2.4903,0.7951,1.6951999999999998,8759,0.05182208592980804,0.14229132060898236
390,2.9999354439933876,0.00012459032834215595,19.0842,0.7951,18.289099999999998,8759,0.04717750722000773,0.14157986400593744
391,2.4310938222924108,0.00012371837982389492,10.371300000000002,0.7951,9.576200000000002,8759,0.045995982438036674,0.14087196468590776
392,1.5862552872705735,0.00012321569819198966,3.8854,0.7951,3.0903,8759,0.04930417646581328,0.14016760486247823
393,1.297050176920864,0.00012398494986820942,2.6585,0.7951,1.8634,8759,0.050117636672988276,0.13946676683816583
394,1.7836166041133577,0.0001242625261192023,4.9513,0.7951,4.1562,8759,0.050423445266609065,0.138769433003975
395,1.744348865800772,0.00012361953472047037,4.7222,0.7951,3.9271,8759,0.0537457406299257,0.13807558583895513
396,1.6187872174284916,0.00012794191881146163,4.047,0.7951,3.2518999999999996,8759,0.049802025319045706,0.13738520790976036
397,1.4280352080751781,0.00012903081577693296,3.1705,0.7951,2.3754,8759,0.04906121911150344,0.13669828187021155
398,2.1831025279067906,0.00012618976291739863,7.8738,0.7951,7.0787,8759,0.048643037453098156,0.13601479046086049
399,2.010786774598387,0.00013522788252893944,6.4692,0.7951,5.6741,8759,0.05136330212042278,0.1353347165085562
400,2.0274013466365304,0.00013378308303502742,6.5943,0.7951,5.7992,8759,0.051591695484634346,0.1346580429260134
401,1.961354593696549,0.00013653475413345404,6.109,0.7951,5.3139,8759,0.051219379354767204,0.13398475271138335
402,-0.011047987518988313,0.00014235541429208294,-0.011000000000000001,0.7951,-0.8061,8759,0.05514215821646327,0.13331482894782642
403,0.554323969439651,0.00014210988362701983,0.7408,0.7951,-0.054300000000000015,8759,0.05365694459399713,0.13264825480308728
404,0.7625687409867402,0.0001460887312954876,1.1438,0.7951,0.3486999999999999,8759,0.05205883237223114,0.13198501352907185
405,0.35172939678847925,0.00014866307014285677,0.4215,0.7951,-0.37360000000000004,8759,0.04448527508423894,0.1313250884614265
406,0.39710392922733656,0.00014604651853567592,0.4875,0.7951,-0.30760000000000004,8759,0.041731243093557274,0.13066846301911936
407,0.5495503039299261,0.00014494472014332747,0.7325,0.7951,-0.06259999999999999,8759,0.04022112033622411,0.13001512070402377
408,0.8234071693704681,0.00015016137403631814,1.2782,0.7951,0.4831,8759,0.04292404141886544,0.12936504510050365
409,2.278391500146506,0.0001476652545794311,8.761000000000001,0.7951,7.965900000000001,8759,0.04546752928682067,0.12871821987500112
410,1.8048726620641584,0.00015006511271627764,5.0792,0.7951,4.2841000000000005,8759,0.046008378897384974,0.12807462877562611
411,0.9933419538907207,0.00014825781105397387,1.7002000000000002,0.7951,0.9051000000000001,8759,0.04652547312066604,0.12743425563174798
412,2.087481866990752,0.0001426493137430025,7.0646,0.7951,6.269500000000001,8759,0.04544861857407284,0.12679708435358925
413,2.5420530358089084,0.0001469044962855751,11.7057,0.7951,10.9106,8759,0.0447531542927367,0.1261630989318213
414,1.0788260564342622,0.00013800607489824335,1.9412,0.7951,1.1461000000000001,8759,0.04345155867010794,0.1255322834371622
415,1.8662889922517016,0.00013716025470096878,5.4643,0.7951,4.6692,8759,0.04563563908645416,0.12490462201997637
416,2.4081582808985336,0.0001309872432161752,10.1135,0.7951,9.3184,8759,0.04692747479470329,0.1242800989098765
417,2.506877448721482,0.00013149880730934946,11.2666,0.7951,10.4715,8759,0.044852186637455396,0.12365869841532712
418,1.4531705473847718,0.00013040030962830008,3.2767,0.7951,2.4816,8759,0.049828106196575316,0.12304040492325048
419,1.7528292564484034,0.00013365789942129251,4.7709,0.7951,3.9758,8759,0.05386794992373923,0.12242520289863423
420,1.5239646877799395,0.00013047958559992854,3.5904000000000003,0.7951,2.7953,8759,0.053002235659877994,0.12181307688414106
421,0.09635181146501354,0.0001295722036012879,0.1011,0.7951,-0.6940000000000001,8759,0.05311460480245366,0.12120401149972035
422,1.2872010621388614,0.00013146840569443511,2.6226,0.7951,1.8274999999999997,8759,0.051019023741303154,0.12059799144222175
423,-1.622605307897114,0.0001339171780956971,-0.8026000000000001,0.7951,-1.5977000000000001,8759,0.048511060039186496,0.11999500148501063
424,2.8396995451948888,0.0001312295432397619,16.110599999999998,0.7951,15.315499999999998,8759,0.04583836855280275,0.11939502647758558
425,1.886464515143325,0.00013007718020242797,5.596,0.7951,4.8009,8759,0.046157289651947785,0.11879805134519765
426,1.1806275871085818,0.00013024266085720439,2.2563999999999997,0.7951,1.4612999999999996,8759,0.04452317129241738,0.11820406108847166
427,1.3976088977122716,0.00012851443197654515,3.0455,0.7951,2.2504,8759,0.04853218537279495,0.1176130407830293
428,2.553893042135477,0.00012910039150836644,11.8571,0.7951,11.062000000000001,8759,0.04939876829022747,0.11702497557911415
429,1.438884027635969,0.00012686552576771546,3.216,0.7951,2.4209,8759,0.04701701518055041,0.11643985070121858
430,0.5796078978448144,0.00012627142838444796,0.7853,0.7951,-0.009800000000000031,8759,0.04011417357377578,0.11585765144771248
431,1.6021350914828978,0.00013123109593920956,3.9636,0.7951,3.1685,8759,0.04128908227760405,0.11527836319047392
432,0.12488448511039882,0.0001284795866292888,0.133,0.7951,-0.6621,8759,0.04250855014180672,0.11470197137452155
433,0.7856286466676843,0.0001313277183861715,1.1938,0.7951,0.39869999999999994,8759,0.04361235353624029,0.11412846151764894
434,1.0789912903134453,0.00013143701707456337,1.9417,0.7951,1.1465999999999998,8759,0.04434811057190513,0.1135578192100607
435,2.92948255711332,0.00012801854613951556,17.7179,0.7951,16.9228,8759,0.04817822080295657,0.11299003011401039
436,2.2164710541123833,0.00012783377716760931,8.174900000000001,0.7951,7.379800000000001,8759,0.04697253030397016,0.11242507996344034
437,0.9490329202956854,0.00013183290252602795,1.5832,0.7951,0.7880999999999999,8759,0.05126611952715533,0.11186295456362313
438,2.3385747889564694,0.00013228400322577057,9.3665,0.7951,8.5714,8759,0.052604530493839716,0.11130363979080501
439,1.3366910581143807,0.0001351378389682335,2.8064,0.7951,2.0113,8759,0.05410757997626243,0.11074712159185099
440,2.070284180346394,0.00013513657769938074,6.9271,0.7951,6.132000000000001,8759,0.05351576647818095,0.11019338598389174
441,1.9227673410075838,0.00013495429939288883,5.8399,0.7951,5.0448,8759,0.04982004688253331,0.10964241905397228
442,1.5493341394400981,0.00014058822872841246,3.7083,0.7951,2.9132,8759,0.04597885746971149,0.10909420695870241
443,0.784165825555159,0.00014200824224844008,1.1906,0.7951,0.3955000000000001,8759,0.048319460851777116,0.1085487359239089
444,2.1786276246709644,0.00014593544611404198,7.834199999999999,0.7951,7.0390999999999995,8759,0.050414469978579755,0.10800599224428936
445,2.474085465190811,0.00014427456618639777,10.8708,0.7951,10.0757,8759,0.05156020607613431,0.10746596228306791
446,1.909185838372258,0.00014650099264066976,5.7476,0.7951,4.952500000000001,8759,0.05245736704715883,0.10692863247165257
447,2.6797926850486404,0.0001481222704142443,13.5821,0.7951,12.787,8759,0.0526925300780987,0.1063939893092943
448,3.2430535306373884,0.00015039047275874174,24.6118,0.7951,23.816699999999997,8759,0.05631200181332431,0.10586201936274783
449,-0.22885180613712472,0.0001469095662308224,-0.2046,0.7951,-0.9997,8759,0.06177077358366352,0.10533270926593409
450,1.8058643176312879,0.00014632670409529838,5.0851999999999995,0.7951,4.2901,8759,0.05980736192476159,0.10480604571960442
451,0.5467421236714002,0.00014887161029545465,0.7276,0.7951,-0.0675,8759,0.04909884419263716,0.1042820154910064
452,2.4675023429637943,0.0001453229630797119,10.793,0.7951,9.9979,8759,0.041583970280110884,0.10376060541355137
453,-0.3239348381371119,0.00014489225931808066,-0.2767,0.7951,-1.0718,8759,0.04298532539507593,0.1032418023864836
454,-1.5277380621846446,0.00013888118355848703,-0.7829999999999999,0.7951,-1.5781,8759,0.03767673938425318,0.10272559337455119
455,1.2867741208381351,0.0001370930650115968,2.6211,0.7951,1.826,8759,0.03474382126946498,0.10221196540767843
