episode,reward,loss,portfolio_return,market_return,excess_return,steps,q_value,epsilon
224,-1.6075970140765785,0.00010620263732751703,-0.7996,0.7951,-1.5947,8759,0.011738367143621597,0.3253644408394192
225,-0.9515566105120621,0.0001068628032732334,-0.6139,0.7951,-1.409,8759,0.016616150499592124,0.3237376186352221
226,-0.7284684093597298,0.00010478625438303662,-0.5174,0.7951,-1.3125,8759,0.018659953647852966,0.322118930542046
227,-1.1899157093355741,0.00010156195018161103,-0.6958,0.7951,-1.4909,8759,0.016319386559297287,0.32050833588933575
228,-1.1150483364674202,0.00010447248494125959,-0.6720999999999999,0.7951,-1.4672,8759,0.014100639352419495,0.31890579420988907
229,0.8759300372326493,0.0001044734361527877,1.4011000000000002,0.7951,0.6060000000000002,8759,0.013980155977116306,0.3173112652388396
230,0.385505030417819,0.00010495853464614941,0.4704,0.7951,-0.32470000000000004,8759,0.018277512163749766,0.3157247089126454
231,0.13572045443950692,0.00010388748364886116,0.1454,0.7951,-0.6497,8759,0.023874215875256892,0.3141460853680822
232,1.7014642979946555,0.00010867995592486839,4.482,0.7951,3.6869,8759,0.021405214919724726,0.3125753549412418
233,-0.04219212885344129,0.00010826367771113887,-0.041299999999999996,0.7951,-0.8364,8759,0.026975318557688165,0.31101247816653554
234,0.535573858599565,0.00010699947194369744,0.7084,0.7951,-0.0867,8759,0.025723680574840327,0.30945741577570285
235,0.4952208984387393,0.00010744021411577713,0.6409,0.7951,-0.1542,8759,0.026499419485551946,0.3079101286968243
236,-0.6109816160148466,0.00011424908494619947,-0.4572,0.7951,-1.2523,8759,0.029609736167417567,0.3063705780533402
237,-1.2364045465549878,0.00011578327863011483,-0.7095999999999999,0.7951,-1.5047,8759,0.025498730173556278,0.30483872516307353
238,-1.3226059601702223,0.0001169355172833792,-0.7336,0.7951,-1.5287000000000002,8759,0.025920273196613535,0.3033145315372582
239,-1.28445396576549,0.00011824847137538893,-0.7232,0.7951,-1.5183,8759,0.028522654075334164,0.3017979588795719
240,-0.3163120060333506,0.00011883736663254335,-0.2712,0.7951,-1.0663,8759,0.024767534174888438,0.30028896908517405
241,1.5142103610391064,0.00011983655332791908,3.5458,0.7951,2.7506999999999997,8759,0.025881976028282305,0.2987875242397482
242,-1.2314523475943753,0.00011840963550081767,-0.7081000000000001,0.7951,-1.5032,8759,0.022073551883787266,0.29729358661854943
243,0.18684734747108456,0.000119170273445442,0.2054,0.7951,-0.5897,8759,0.022605864052335507,0.29580711868545667
244,-0.8083629099517192,0.00011871322619978235,-0.5544,0.7951,-1.3495,8759,0.02042116917776526,0.2943280830920294
245,-1.4028463681651047,0.00011670465360025145,-0.7541,0.7951,-1.5492,8759,0.01757902721733532,0.29285644267656924
246,-1.4919307197870022,0.00011523501378269648,-0.7751,0.7951,-1.5702,8759,0.01594911500444109,0.2913921604631864
247,1.260895556544702,0.00012009942915344735,2.5286,0.7951,1.7334999999999998,8759,0.019589609668728036,0.28993519966087045
248,-0.5297391657196564,0.00011704608132686029,-0.41119999999999995,0.7951,-1.2063,8759,0.01776431200387666,0.2884855236625661
249,0.026830422642911,0.00011567652861366895,0.027200000000000002,0.7951,-0.7679,8759,0.015205411329029295,0.28704309604425327
250,-0.6973465423013507,0.0001130823942957562,-0.5021,0.7951,-1.2972000000000001,8759,0.017003561954344364,0.285607880564032
251,-0.8330300121556954,0.00011288923568026484,-0.5653,0.7951,-1.3604,8759,0.01366553424490408,0.28417984116121187
252,1.1251706694440746,0.00011370882456341663,2.0806999999999998,0.7951,1.2855999999999996,8759,0.013483208081610472,0.2827589419554058
253,-1.0224874405417657,0.00010835601526128829,-0.6403,0.7951,-1.4354,8759,0.013327046106792225,0.28134514724562876
254,-0.715778765183269,0.00010818887172436141,-0.5112,0.7951,-1.3063,8759,0.02238157035138376,0.2799384215094006
255,-1.395758446576184,0.00011348418953881524,-0.7524,0.7951,-1.5474999999999999,8759,0.02504917495046247,0.27853872940185365
256,-0.005781276303660319,0.00011071312943111606,-0.0058,0.7951,-0.8009000000000001,8759,0.022360183934638907,0.27714603575484437
257,-1.7084508657834492,0.00010532046976894406,-0.8189,0.7951,-1.6139999999999999,8759,0.021812315275125994,0.2757603055760701
258,0.21367944377955148,0.00010756067288740346,0.2382,0.7951,-0.5569000000000001,8759,0.017218051633930177,0.2743815040481898
259,0.6870048826997437,0.00010743169862310809,0.9878,0.7951,0.19269999999999998,8759,0.014535646549213257,0.2730095965279488
260,-1.1827234183420063,0.0001086639183486429,-0.6936,0.7951,-1.4887000000000001,8759,0.019528964891768624,0.27164454854530906
261,0.38302217660178567,0.0001083382672639285,0.4667,0.7951,-0.3284,8759,0.021529121849571498,0.2702863258025825
262,-2.4623315718399073,0.00010698999194814742,-0.9148000000000001,0.7951,-1.7099000000000002,8759,0.02033691202656229,0.2689348941735696
263,0.300799033966363,0.00010992745383582964,0.35090000000000005,0.7951,-0.4442,8759,0.016043661821487695,0.26759021970270175
264,0.25689665790880056,0.00010513328081511363,0.2929,0.7951,-0.5022,8759,0.012694071046795383,0.2662522686041882
265,-0.10831413210262425,0.00010668513086908079,-0.1027,0.7951,-0.8978,8759,0.013373315172436449,0.2649210072611673
266,-0.43366124391485733,0.0001079610577558772,-0.3519,0.7951,-1.147,8759,0.01767206480897787,0.26359640222486147
267,-0.7023777167176565,0.00010444721568448531,-0.5046,0.7951,-1.2997,8759,0.017630565915890874,0.26227842021373715
268,0.3052667349035621,0.00010562312903256881,0.35700000000000004,0.7951,-0.4381,8759,0.012769414674338004,0.2609670281126685
269,-0.7517707827351746,0.00010368611489427955,-0.5285,0.7951,-1.3235999999999999,8759,0.015374831983847037,0.25966219297210513
270,-0.08342273646043294,0.00010277112501866538,-0.08,0.7951,-0.8751,8759,0.012677714128363233,0.2583638820072446
271,-0.08496889325171814,0.00010275457551456835,-0.0815,0.7951,-0.8766,8759,0.016142220708242474,0.2570720625972084
272,-0.32190458068915895,0.00010095722589726642,-0.2752,0.7951,-1.0703,8759,0.016446410777530642,0.25578670228422234
273,-1.5908874396252395,9.718778353773838e-05,-0.7963,0.7951,-1.5914000000000001,8759,0.0165577903348463,0.25450776877280124
274,0.42448955990503495,0.00010118486180446465,0.5288,0.7951,-0.2663,8759,0.017544089650320796,0.2532352299289372
275,0.5667552514227147,0.00010543035661818322,0.7625,0.7951,-0.03260000000000007,8759,0.01584341623784745,0.2519690537792925
276,-0.589472428220777,0.00010090265856672146,-0.4454,0.7951,-1.2405,8759,0.014620325859189067,0.2507092085103961
277,0.5677887152016046,0.00010293062008061933,0.7644,0.7951,-0.03070000000000006,8759,0.014996526021421474,0.2494556624678441
278,0.322400811281374,9.865405882869994e-05,0.3804,0.7951,-0.4147,8759,0.015502226553416706,0.24820838415550486
279,-0.7156836833118071,0.0001009302574840504,-0.5111,0.7951,-1.3062,8759,0.016655345825462062,0.24696734223472733
280,-0.7319245712290833,0.0001020090387933904,-0.519,0.7951,-1.3141,8759,0.023234787178583606,0.2457325055235537
281,1.6410761236143063,9.989388121056958e-05,4.1607,0.7951,3.3656,8759,0.020702697645874107,0.24450384299593592
282,-0.6827808230619654,0.00010205779061036021,-0.49479999999999996,0.7951,-1.2899,8759,0.021248405078900863,0.24328132378095624
283,-0.6111414372390133,0.00010768438041106998,-0.4573,0.7951,-1.2524,8759,0.022762007113830664,0.24206491716205145
284,0.12892026421157457,0.00010477434546501872,0.1376,0.7951,-0.6575,8759,0.01755784203474149,0.2408545925762412
285,0.15051606794723618,0.0001048048632747084,0.1624,0.7951,-0.6327,8759,0.022741757930094916,0.23965031961336
286,0.7596122458570445,0.00010378251205642377,1.1374,0.7951,0.34229999999999994,8759,0.02513027631719474,0.2384520680152932
287,0.05354444598302577,0.00010806026553783629,0.055,0.7951,-0.7401,8759,0.029927802981026423,0.23725980767521673
288,-1.8470566773881418,0.00010358103800013235,-0.8423,0.7951,-1.6374,8759,0.027686392031639785,0.23607350863684065
289,-1.431106755703613,0.00010264135362208479,-0.7609999999999999,0.7951,-1.5560999999999998,8759,0.024996930060270022,0.23489314109365644
290,-0.5427419700525248,0.00010368945833885017,-0.4188,0.7951,-1.2139,8759,0.01459885089088179,0.23371867538818816
291,-0.4937441797366005,0.00010594392789171431,-0.3897,0.7951,-1.1848,8759,0.015154586366046774,0.23255008201124722
292,0.20455925460054383,0.00010357310141740275,0.22699999999999998,0.7951,-0.5681,8759,0.015606675351355218,0.231387331601191
293,0.08961180291848835,0.00010587056971469374,0.09369999999999999,0.7951,-0.7014,8759,0.014256186753435724,0.23023039494318503
294,0.14098044938016852,0.00010487447265526528,0.1514,0.7951,-0.6437,8759,0.015670539452823543,0.2290792429684691
295,1.0978606950109777,0.0001053875641504567,1.9977,0.7951,1.2026,8759,0.01732228673719791,0.22793384675362674
296,0.6934824738511582,0.0001057674928156979,1.0007,0.7951,0.2055999999999999,8759,0.019856884074708394,0.22679417751985861
297,0.08898150522802875,0.00010714780390838533,0.0931,0.7951,-0.7020000000000001,8759,0.02447727773832341,0.22566020663225933
298,-0.02271766139559509,0.00010853891412996032,-0.0225,0.7951,-0.8176,8759,0.020751058800355025,0.22453190559909803
299,-1.1496302682388122,0.00010870142900028698,-0.6831999999999999,0.7951,-1.4783,8759,0.016612729774529645,0.22340924607110255
300,-1.4768593394216851,0.00010827533247444987,-0.7716,0.7951,-1.5667,8759,0.013292094095239956,0.22229219984074702
301,-0.5765247472654976,0.00010677169691059938,-0.4382,0.7951,-1.2333,8759,0.01358547157323334,0.2211807388415433
302,-0.5533693365160915,0.00010869166443735378,-0.425,0.7951,-1.2201,8759,0.018141390480809674,0.22007483514733558
303,0.06689627417148362,0.00011001387598155936,0.0692,0.7951,-0.7259,8759,0.01607817781548758,0.2189744609715989
304,0.23901383512381655,0.00011361829076045745,0.27,0.7951,-0.5251,8759,0.014781067820904067,0.2178795886667409
305,-1.3428344048211744,0.00011217589477788297,-0.7389,0.7951,-1.534,8759,0.011941838662842577,0.2167901907234072
306,-0.3089150487319087,0.00011169541343151288,-0.2658,0.7951,-1.0609,8759,0.013557852814506723,0.21570623976979014
307,-0.2344628525988059,0.00011353121144785195,-0.209,0.7951,-1.0041,8759,0.007592980984782558,0.21462770857094118
308,1.7273103178100317,0.00011124602835236085,4.6255,0.7951,3.8303999999999996,8759,0.005559718603316538,0.21355457002808648
309,0.4069380619057428,0.00010726494569416728,0.5022,0.7951,-0.29290000000000005,8759,0.007104850476927726,0.21248679717794605
310,0.11033505770988271,0.00011176546637426604,0.1167,0.7951,-0.6784,8759,0.012325020195544786,0.21142436319205632
311,-0.44987452542360545,0.0001108283915132458,-0.36229999999999996,0.7951,-1.1574,8759,0.01597437899213534,0.21036724137609603
312,0.2527781489828109,0.00011171823594537179,0.2876,0.7951,-0.5075000000000001,8759,0.01555709337854133,0.20931540516921554
313,-1.8066331884042468,0.00011557790839623015,-0.8358,0.7951,-1.6309,8759,0.014777500407804513,0.20826882814336947
314,-0.028679115573412583,0.00011164144241248268,-0.028300000000000002,0.7951,-0.8234,8759,0.017902461197433515,0.20722748400265262
315,1.2016046521554595,0.00010579754759238317,2.3254,0.7951,1.5303,8759,0.014574791109443513,0.20619134658263935
316,-0.3128730573754726,0.00010915327703885573,-0.2687,0.7951,-1.0638,8759,0.014663203088633647,0.20516038984972615
317,-0.10643352554168548,0.00011144144757596393,-0.10099999999999999,0.7951,-0.8961,8759,0.014196409545932402,0.2041345879004775
318,0.06498783824739587,0.00011054312474638323,0.06709999999999999,0.7951,-0.728,8759,0.016669412046026143,0.2031139149609751
319,1.1040292853163705,0.00010970027196294427,2.0162999999999998,0.7951,1.2211999999999996,8759,0.016954463253522664,0.20209834538617025
320,-0.4931418588359115,0.00011163081258251903,-0.3893,0.7951,-1.1844000000000001,8759,0.012609546736264687,0.2010878536592394
321,0.7646164954205625,0.00010709429319626364,1.1481999999999999,0.7951,0.35309999999999986,8759,0.013121629027546197,0.2000824143909432
322,0.6808523002270221,0.00010763446478260435,0.9756,0.7951,0.1805,8759,0.012469708761894627,0.19908200231898848
323,-1.4148349313037734,0.00010711580352348041,-0.757,0.7951,-1.5521,8759,0.01669094235715933,0.19808659230739353
324,0.04259680681558597,0.0001088345567222257,0.0435,0.7951,-0.7516,8759,0.016595489605674325,0.19709615934585656
325,1.0322763619884026,0.00010660278480977443,1.8074000000000001,0.7951,1.0123000000000002,8759,0.015249607125485388,0.19611067854912728
326,-1.3022139430316881,0.0001047952509251989,-0.7281,0.7951,-1.5232,8759,0.011498795367500045,0.19513012515638165
327,1.0520197495103372,0.00010687245506339235,1.8634,0.7951,1.0682999999999998,8759,0.014707924235126875,0.19415447453059972
328,-2.153437562048617,0.00010507303511976258,-0.8839,0.7951,-1.679,8759,0.01766786292075808,0.19318370215794672
329,1.5754528626268152,0.00010643919961360298,3.8329000000000004,0.7951,3.0378000000000003,8759,0.016801945329582648,0.192217783647157
330,-0.5930243826582029,0.00010220999383119895,-0.4473,0.7951,-1.2424,8759,0.01630254896023362,0.1912566947289212
331,-0.0994661421455011,0.0001046499933616173,-0.0947,0.7951,-0.8898,8759,0.016676840018844657,0.1903004112552766
332,-0.17475206258999743,0.00010299082179791947,-0.1603,0.7951,-0.9554,8759,0.012351402476449504,0.18934890919900021
333,-0.931618763237169,0.00010658879071664791,-0.6061,0.7951,-1.4012,8759,0.012581447286326968,0.18840216465300522
334,0.593560622529638,0.0001078437891267869,0.8104,0.7951,0.01529999999999998,8759,0.014988790525654902,0.18746015382974018
335,2.6338596353131734,0.00010775985448945852,12.9274,0.7951,12.1323,8759,0.016139309227259032,0.1865228530605915
336,0.8171285912761135,0.0001096455180300246,1.264,0.7951,0.4689,8759,0.015964283843415555,0.18559023879528855
337,-0.47576385472526955,0.00010620463639375646,-0.3786,0.7951,-1.1737,8759,0.013542195390992846,0.1846622876013121
338,0.6298355182118256,0.00010795007053800282,0.8773000000000001,0.7951,0.08220000000000005,8759,0.014912704497814785,0.18373897616330553
339,0.47730835998166016,0.0001109878970208383,0.6117,0.7951,-0.1834,8759,0.019676887971989257,0.182820281282489
340,0.4936311131799149,0.00010944393487455328,0.6383,0.7951,-0.15680000000000005,8759,0.02565436660567196,0.18190617987607657
341,-0.28423295401974935,0.00010921416237552773,-0.24739999999999998,0.7951,-1.0425,8759,0.022046155243421312,0.18099664897669618
342,0.11918386231633656,0.0001130376070347228,0.1266,0.7951,-0.6685000000000001,8759,0.020855118208911977,0.1800916657318127
343,0.1882344924016268,0.0001097049286260737,0.2071,0.7951,-0.5880000000000001,8759,0.020777185084830955,0.17919120740315364
344,0.5680261908911527,0.00011339938585578058,0.7648,0.7951,-0.030299999999999994,8759,0.018942027055564938,0.17829525136613786
345,-1.3483984019839503,0.00011024423872468283,-0.7403,0.7951,-1.5354,8759,0.023176558895238814,0.17740377510930716
346,1.1387717275947433,0.00011499164863085225,2.1229,0.7951,1.3277999999999999,8759,0.01821272220951242,0.17651675623376062
347,-0.3295558275524536,0.00011524425658184137,-0.2808,0.7951,-1.0759,8759,0.015754704653599218,0.1756341724525918
348,1.230283309019373,0.0001159963811133092,2.4222,0.7951,1.6271,8759,0.01759607203046179,0.17475600159032884
349,-0.40771318828239045,0.00011426968482488204,-0.3348,0.7951,-1.1299000000000001,8759,0.018893565677101275,0.17388222158237718
350,0.22279157656551704,0.00010869635092970812,0.24960000000000002,0.7951,-0.5455,8759,0.018342351637255835,0.1730128104744653
351,-1.0804178049146265,0.00010984035950861815,-0.6605,0.7951,-1.4556,8759,0.017612303916047203,0.17214774642209296
352,0.40316684821308707,0.0001053843105567772,0.4966,0.7951,-0.29850000000000004,8759,0.016747380601620072,0.1712870076899825
353,-0.12199460556774093,0.00010548808658743421,-0.1148,0.7951,-0.9099,8759,0.017293801999355624,0.17043057265153258
354,0.9962178278124336,0.00010297351281465942,1.7080000000000002,0.7951,0.9129000000000002,8759,0.017046952366770226,0.16957841978827493
355,0.10886822453587186,9.841733463698176e-05,0.115,0.7951,-0.6801,8759,0.015675090327995023,0.16873052768933355
356,1.1543210248513252,9.853090802024938e-05,2.1719,0.7951,1.3767999999999998,8759,0.013716488414619364,0.1678868750508869
357,-0.10856712524206379,9.568622596555629e-05,-0.10289999999999999,0.7951,-0.898,8759,0.014530559212355557,0.16704744067563246
358,-0.8734090175508289,9.686753870644357e-05,-0.5825,0.7951,-1.3776000000000002,8759,0.017962798398919084,0.1662122034722543
359,-0.27291101322714106,9.053496311763665e-05,-0.23879999999999998,0.7951,-1.0339,8759,0.015417434359149024,0.16538114245489302
360,0.30322579280004136,9.345277650502799e-05,0.3542,0.7951,-0.4409,8759,0.013398007632963992,0.16455423674261854
361,0.5314704805838341,9.563880937050005e-05,0.7014,0.7951,-0.0937,8759,0.017260202509704614,0.16373146555890544
362,-0.11531860739830542,9.203293205309806e-05,-0.10890000000000001,0.7951,-0.904,8759,0.01666328566758559,0.16291280823111093
363,0.17610758539718016,9.863302399339165e-05,0.19260000000000002,0.7951,-0.6025,8759,0.01813449550956787,0.16209824418995536
364,-0.04175170925662119,0.00010045244316843623,-0.0409,0.7951,-0.8360000000000001,8759,0.015118615786962952,0.16128775296900558
365,1.2428958982252514,0.0001020790540309998,2.4656000000000002,0.7951,1.6705,8759,0.015608977946207286,0.16048131420416054
366,-0.3680986817842067,0.00010332303329043713,-0.308,0.7951,-1.1031,8759,0.017355197795838686,0.15967890763313974
367,0.1802491951987154,0.00010850299969540843,0.1975,0.7951,-0.5976,8759,0.014075353753554494,0.15888051309497406
368,-0.6010387777656723,0.00011095737545853548,-0.4518,0.7951,-1.2469000000000001,8759,0.01319824018537869,0.1580861105294992
369,-0.746740282240703,0.00011095616308662653,-0.5261,0.7951,-1.3212000000000002,8759,0.012642190614843875,0.1572956799768517
370,1.0510010606796485,0.00011094971570682507,1.8605,0.7951,1.0654,8759,0.01610872758160509,0.15650920157696743
371,0.26077039227161014,0.00011423922975568598,0.2979,0.7951,-0.49720000000000003,8759,0.014490953926560555,0.1557266555690826
372,-0.3235799802326946,0.00011098914223008514,-0.2764,0.7951,-1.0715,8759,0.02106392178841838,0.1549480222912372
373,-0.43789649660547064,0.00010904712194408709,-0.3546,0.7951,-1.1497000000000002,8759,0.02288207128786043,0.15417328217978102
374,0.38134846554373825,0.00010612061393074356,0.4643,0.7951,-0.33080000000000004,8759,0.01924448721278818,0.1534024157688821
375,-1.312829201929932,0.00011193956213811896,-0.7309,0.7951,-1.526,8759,0.014029268382436347,0.1526354036900377
376,0.05857030110860626,0.00010830327354723678,0.0603,0.7951,-0.7348,8759,0.01708757242191898,0.1518722266715875
377,0.2985024206398614,0.00010612925053022771,0.3478,0.7951,-0.44730000000000003,8759,0.018641530291774573,0.15111286553822956
378,-0.6625191555815972,0.00010604931980247109,-0.4844,0.7951,-1.2795,8759,0.020004423827490913,0.15035730121053842
379,0.8911209432574607,9.885121579150571e-05,1.4379,0.7951,0.6427999999999999,8759,0.01827377955322822,0.14960551470448571
380,0.07776074022497052,9.981880701578783e-05,0.0809,0.7951,-0.7142000000000001,8759,0.016557747132707024,0.14885748713096328
381,-0.6194803134889885,0.00010085701027784371,-0.4618,0.7951,-1.2569,8759,0.016984945447875807,0.14811319969530845
382,0.21713744706850538,9.927141762404572e-05,0.2425,0.7951,-0.5526,8759,0.01411071156252285,0.1473726336968319
383,0.30762758959318054,9.91181054373879e-05,0.3602,0.7951,-0.4349,8759,0.009452597205427711,0.14663577052834775
384,0.03113255721205908,0.00010223168037278057,0.0316,0.7951,-0.7635000000000001,8759,0.010602537950028539,0.14590259167570602
385,-1.0544746122767577,0.00010293946299999935,-0.6516,0.7951,-1.4466999999999999,8759,0.012637649988952289,0.1451730787173275
386,-0.3169611714511897,0.00010658338035321354,-0.2716,0.7951,-1.0667,8759,0.0159857663685246,0.14444721332374086
387,-0.3296865885164423,0.00010712684617224812,-0.2809,0.7951,-1.076,8759,0.01397075081221357,0.14372497725712216
388,0.9990340951595701,0.00010753772957086349,1.7157,0.7951,0.9206,8759,0.014490098605926165,0.14300635237083656
389,-0.8877358902888538,0.00010790492955330785,-0.5884,0.7951,-1.3835000000000002,8759,0.010880107169113657,0.14229132060898236
390,-1.4676118647079321,0.00011074772234058467,-0.7695000000000001,0.7951,-1.5646,8759,0.0075355330060005105,0.14157986400593744
391,-0.28954436080595797,0.00011124729570950137,-0.2514,0.7951,-1.0465,8759,0.007229269869892025,0.14087196468590776
392,1.0735097005595886,0.00011381156839972098,1.9256,0.7951,1.1305,8759,0.009052222769421208,0.14016760486247823
393,-0.38249594009737875,0.00011458264006257993,-0.3178,0.7951,-1.1129,8759,0.007746856371981751,0.13946676683816583
394,1.1522393519684941,0.00011418889990736457,2.1653000000000002,0.7951,1.3702,8759,0.008877363948324571,0.138769433003975
395,1.12343758400911,0.0001140388161089539,2.0754,0.7951,1.2803,8759,0.009161715658962342,0.13807558583895513
396,0.4220895432805978,0.00011279899656833366,0.5251,0.7951,-0.27,8759,0.011734251099759748,0.13738520790976036
397,1.04693313712451,0.00011146414062363103,1.8488999999999998,0.7951,1.0537999999999998,8759,0.012591277390573004,0.13669828187021155
398,0.7342872104959117,0.00010878015154599888,1.084,0.7951,0.28890000000000005,8759,0.014111080072532678,0.13601479046086049
399,-1.1217399040765625,0.00010845402555968053,-0.6743000000000001,0.7951,-1.4694000000000003,8759,0.015609923304118261,0.1353347165085562
400,0.13139746718124926,0.00011168120557255424,0.1404,0.7951,-0.6547000000000001,8759,0.015599848728068534,0.1346580429260134
401,0.44917945721311997,0.00010943531436935613,0.5670000000000001,0.7951,-0.22809999999999997,8759,0.015356386554073268,0.13398475271138335
402,-0.303190075599083,0.00011080918418838955,-0.2615,0.7951,-1.0566,8759,0.012269939857409916,0.13331482894782642
403,0.9723923833467357,0.00010635212324961275,1.6443,0.7951,0.8492000000000001,8759,0.01553443206061847,0.13264825480308728
404,-1.097730663875213,0.00010634378724524026,-0.6664,0.7951,-1.4615,8759,0.01444080102387469,0.13198501352907185
405,1.5060155883333821,0.0001077247068985989,3.5087,0.7951,2.7136,8759,0.019208583434913336,0.1313250884614265
406,0.2368348195210212,0.00010664061300735581,0.2672,0.7951,-0.5279,8759,0.021433825926896247,0.13066846301911936
407,0.6409591506116966,0.000109012210906372,0.8983,0.7951,0.10319999999999996,8759,0.018842734214318663,0.13001512070402377
408,-0.7836157683296744,0.00010843036931382486,-0.5432,0.7951,-1.3383,8759,0.02016458507316347,0.12936504510050365
409,1.8316235038225352,0.00011137573587331868,5.244,0.7951,4.4489,8759,0.018140152202118905,0.12871821987500112
410,0.4081315370305528,0.00011348422437187046,0.504,0.7951,-0.2911,8759,0.022066793641948867,0.12807462877562611
411,0.11595202498621127,0.00011296273891364308,0.1229,0.7951,-0.6722,8759,0.02331691567917565,0.12743425563174798
412,-0.7569513174260105,0.00011548453459404637,-0.5309,0.7951,-1.326,8759,0.015524624234535593,0.12679708435358925
413,-1.5237761091760014,0.00011760784881609193,-0.7820999999999999,0.7951,-1.5772,8759,0.016590737787795497,0.1261630989318213
414,0.09110138009884879,0.00011847311686681129,0.09539999999999998,0.7951,-0.6997,8759,0.018157806233437532,0.1255322834371622
415,1.841361325261982,0.00011891108339044013,5.3050999999999995,0.7951,4.51,8759,0.020687194958432124,0.12490462201997637
416,0.2016563116018011,0.00012070186640563507,0.2234,0.7951,-0.5717000000000001,8759,0.023175601577929594,0.1242800989098765
417,-0.3543780136218933,0.00012315419928188632,-0.2984,0.7951,-1.0935000000000001,8759,0.02083525919276876,0.12365869841532712
418,0.5147427982696371,0.00012417553870263095,0.6731999999999999,0.7951,-0.12190000000000012,8759,0.016031907324948524,0.12304040492325048
419,0.4199072500432328,0.00012400405555332064,0.5218,0.7951,-0.2733,8759,0.014040166321805466,0.12242520289863423
420,-0.680486447698918,0.00013208707688045968,-0.4936,0.7951,-1.2887,8759,0.017889327478509697,0.12181307688414106
421,0.19175808590625124,0.00013086320684875533,0.2114,0.7951,-0.5837,8759,0.020588625782046167,0.12120401149972035
422,-1.4154930801152041,0.00012550242898496717,-0.7572,0.7951,-1.5523,8759,0.019997477466041694,0.12059799144222175
423,-0.07280440434414043,0.00012513377563777702,-0.0702,0.7951,-0.8653000000000001,8759,0.015775597018869904,0.11999500148501063
424,-0.6011766404901311,0.00012410008097832567,-0.4518,0.7951,-1.2469000000000001,8759,0.02005604623385962,0.11939502647758558
425,-0.7540720344742394,0.00012299335407852605,-0.5296,0.7951,-1.3247,8759,0.015378365716328632,0.11879805134519765
426,0.9380702748101907,0.00011961727953295955,1.555,0.7951,0.7598999999999999,8759,0.016887246186636923,0.11820406108847166
427,-0.3334490419095352,0.00011710361382891431,-0.2836,0.7951,-1.0787,8759,0.017992289990351712,0.1176130407830293
428,0.961847016756061,0.00011314112689107343,1.6165,0.7951,0.8214,8759,0.01145862359180366,0.11702497557911415
429,-0.1263423990461869,0.00011408978642024617,-0.11869999999999999,0.7951,-0.9138000000000001,8759,0.00881319263967428,0.11643985070121858
430,-0.09099780740883137,0.00011093911487311836,-0.087,0.7951,-0.8821,8759,0.010328505285117634,0.11585765144771248
431,0.9108802952751879,0.00010758190388189357,1.4865000000000002,0.7951,0.6914000000000001,8759,0.016190680643203993,0.11527836319047392
432,0.18737787145610937,0.00010393151805522553,0.2061,0.7951,-0.589,8759,0.01717153090459647,0.11470197137452155
433,1.6830478851854875,0.00010579987487209478,4.3819,0.7951,3.5867999999999998,8759,0.019177366486485894,0.11412846151764894
434,-0.5636805683067504,0.0001047727143477936,-0.43090000000000006,0.7951,-1.226,8759,0.023938933589208317,0.1135578192100607
435,0.8760042616249581,0.00010579028357813006,1.4013,0.7951,0.6062,8759,0.0257701113169777,0.11299003011401039
436,0.31159870119892974,0.00010049715895776455,0.36560000000000004,0.7951,-0.4295,8759,0.023757848160504913,0.11242507996344034
437,1.9685096226565282,0.00010142561903678995,6.16,0.7951,5.3649000000000004,8759,0.015542015664680104,0.11186295456362313
438,-0.24201205811812804,0.00010391713934832574,-0.215,0.7951,-1.0101,8759,0.015476485603735768,0.11130363979080501
439,-1.2937943770384657,0.00010091543151540111,-0.7258,0.7951,-1.5209000000000001,8759,0.01882956889932753,0.11074712159185099
440,0.6704633029737,0.00010217939421630795,0.9551000000000001,0.7951,0.16000000000000003,8759,0.021604705367797464,0.11019338598389174
441,0.07964395862142605,0.00010234198661236173,0.08289999999999999,0.7951,-0.7122,8759,0.023648448953838202,0.10964241905397228
442,-0.3744687086115025,0.0001055889294909287,-0.3123,0.7951,-1.1074000000000002,8759,0.01809054213215675,0.10909420695870241
443,0.8550107586469713,0.00010559307631950927,1.3514,0.7951,0.5562999999999999,8759,0.012126574148067242,0.1085487359239089
444,-0.7443779108638787,0.00010343819722127759,-0.525,0.7951,-1.3201,8759,0.013150140824620855,0.10800599224428936
445,0.8021993859521426,0.00010755802442138755,1.2304000000000002,0.7951,0.43530000000000013,8759,0.015401184500494611,0.10746596228306791
446,-0.14897195223584755,0.00010795497076119673,-0.1384,0.7951,-0.9335,8759,0.020318422863543382,0.10692863247165257
447,0.6521397406864425,0.0001080627674172715,0.9196,0.7951,0.12449999999999994,8759,0.021468912400471142,0.1063939893092943
448,0.44022067169733803,0.00010713350844387333,0.5529999999999999,0.7951,-0.2421000000000001,8759,0.020184157375926357,0.10586201936274783
449,-0.1649781728817303,0.0001064881955035844,-0.1521,0.7951,-0.9472,8759,0.017283574411547074,0.10533270926593409
450,2.154777105782655,0.00011089503572696621,7.626,0.7951,6.830900000000001,8759,0.017699158205971323,0.10480604571960442
451,0.5784158011508393,0.00011094717803738714,0.7831999999999999,0.7951,-0.011900000000000133,8759,0.020329874760097757,0.1042820154910064
452,2.49512743825045,0.0001098068945159765,11.123299999999999,0.7951,10.328199999999999,8759,0.022748676220552433,0.10376060541355137
