episode,reward,loss,portfolio_return,market_return,excess_return,steps,policy_loss,value_loss,entropy
222,0.7391170679243444,0.0,1.0941,0.7951,0.29900000000000004,8759,0.0,1.2818299797030458e-07,0.0001550464507546278
223,-0.41089854274645227,0.0,-0.3369,0.7951,-1.1320000000000001,8759,0.0,1.1023029980260483e-07,0.0001573165387248178
224,0.559074058215164,0.0,0.7491,0.7951,-0.04600000000000004,8759,0.0,1.122654560215801e-07,0.00015788500687999928
225,-0.7697811862588662,0.0,-0.5368999999999999,0.7951,-1.3319999999999999,8759,0.0,1.0496033879987137e-07,0.00016033703186379267
226,0.4930016125154895,0.0,0.6372,0.7951,-0.15790000000000004,8759,0.0,1.0926438725989784e-07,0.00016010963692254622
227,-0.640836566232391,0.0,-0.4731,0.7951,-1.2682,8759,0.0,1.0552428009452084e-07,0.00015589302043939163
228,0.00021159923052525885,0.0,0.0002,0.7951,-0.7949,8759,0.0,1.0150335856306733e-07,0.0001510462610576407
229,-0.6121714902875456,0.0,-0.4578,0.7951,-1.2529,8759,0.0,1.2442955739339314e-07,0.00015302940271421487
230,0.05689417176098179,0.0,0.058499999999999996,0.7951,-0.7366,8759,0.0,1.1821390627619376e-07,0.00014972806048096235
231,-0.5149915387348698,0.0,-0.4025,0.7951,-1.1976,8759,0.0,1.217933604711049e-07,0.00014602868664919874
232,0.2752694880174163,0.0,0.3169,0.7951,-0.4782,8759,0.0,1.2523480526330334e-07,0.0001400152656747919
233,0.4066291301484988,0.0,0.5017,0.7951,-0.2934,8759,0.0,1.1704617710450303e-07,0.00013167573492170348
234,-0.12200600851548768,0.0,-0.1149,0.7951,-0.91,8759,0.0,1.2775748451855482e-07,0.00012805813258152032
235,-0.37092245560460313,0.0,-0.3099,0.7951,-1.105,8759,0.0,1.3500391021525069e-07,0.00012731590681324255
236,0.42043316291335375,0.0,0.5226,0.7951,-0.2725000000000001,8759,0.0,1.293641926322215e-07,0.00012975033974603275
237,0.08926371366738414,0.0,0.0934,0.7951,-0.7017,8759,0.0,1.2857572025381384e-07,0.00012815203376531466
238,0.3183360723064619,0.0,0.37479999999999997,0.7951,-0.42030000000000006,8759,0.0,1.3339663076104494e-07,0.00012461515461758874
239,0.2839399620138525,0.0,0.3284,0.7951,-0.4667,8759,0.0,1.3909310444300638e-07,0.00011998757167289276
240,0.9638489186064538,0.0,1.6218000000000001,0.7951,0.8267000000000001,8759,0.0,1.451426475026941e-07,0.00012045369998473055
241,0.43030214916841314,0.0,0.5377000000000001,0.7951,-0.25739999999999996,8759,0.0,1.4433531342853562e-07,0.00011730634473294139
242,0.4362539212132002,0.0,0.5468999999999999,0.7951,-0.2482000000000001,8759,0.0,1.3915668061797016e-07,0.00011602605294935819
243,0.3534608182985258,0.0,0.424,0.7951,-0.37110000000000004,8759,0.0,1.4085920628963194e-07,0.00011318371273225225
244,0.3825316075162721,0.0,0.466,0.7951,-0.3291,8759,0.0,1.5168428315273734e-07,0.00010665042521073144
245,0.12782585380521524,0.0,0.1364,0.7951,-0.6587000000000001,8759,2.745834661490752e-08,1.4239446722841395e-07,0.0001165901441492906
246,0.7203055020590363,0.0,1.0551000000000001,0.7951,0.2600000000000001,8759,0.0,1.4270926814067868e-07,0.00011306955929205455
247,1.0016175411961095,0.0,1.7227000000000001,0.7951,0.9276000000000001,8759,0.0,1.391611892896116e-07,0.00011081320086266154
248,0.9614043776201406,0.0,1.6154,0.7951,0.8202999999999999,8759,0.0,1.4873581504077548e-07,0.00010746479940029894
249,0.5763295790293532,0.0,0.7795000000000001,0.7951,-0.015599999999999947,8759,0.0,1.4413419372489847e-07,0.00012146225947020306
250,0.06073700283760674,0.0,0.0626,0.7951,-0.7325,8759,0.0,1.3455988057149204e-07,0.0001222078200290049
251,1.1965431768282262,0.0,2.3087,0.7951,1.5135999999999998,8759,0.0,1.353541137709524e-07,0.00011594580858766409
252,1.049018155723148,0.0,1.8548,0.7951,1.0596999999999999,8759,0.0,1.4536528699257397e-07,0.0001054610486987974
253,0.6220734024828884,0.0,0.8628,0.7951,0.06769999999999998,8759,0.0,1.4660277796702124e-07,0.00010504968769858883
254,1.3109280923693831,0.0,2.7096,0.7951,1.9144999999999999,8759,0.0,1.3063636373727905e-07,0.0001133511335491972
255,-0.01816275642146266,0.0,-0.018000000000000002,0.7951,-0.8131,8759,0.0,1.5327092453979839e-07,0.00012251809908521216
256,0.6149135539366769,0.0,0.8495,0.7951,0.054400000000000004,8759,0.0,1.2097510291979055e-07,0.0001339952919585136
257,1.0737860342368137,0.0,1.9264,0.7951,1.1313,8759,0.0,1.2053873279118542e-07,0.00013498317172930063
258,1.393438677093539,0.0,3.0287,0.7951,2.2336,8759,0.0,1.1966441672719428e-07,0.00013313039563476363
259,0.12086819018986464,0.0,0.1285,0.7951,-0.6666000000000001,8759,0.0,1.1729076945782134e-07,0.00013757855537769144
260,1.5081794451842072,0.0,3.5185000000000004,0.7951,2.7234000000000003,8759,0.0,1.2764968855161773e-07,0.00013949210151607773
261,1.2914664578719692,0.0,2.6381,0.7951,1.843,8759,0.0,1.2600659305246004e-07,0.00013849577490240438
262,0.8922975422616862,0.0,1.4406999999999999,0.7951,0.6455999999999998,8759,0.0,1.3133315151781252e-07,0.00013494694741216548
263,-0.35861632191781234,0.0,-0.3014,0.7951,-1.0965,8759,0.0,1.1564808317038037e-07,0.00015079193278005044
264,-0.44009607252211375,0.0,-0.35600000000000004,0.7951,-1.1511,8759,0.0,1.1222789780878295e-07,0.00015868854092969368
265,0.57807988683213,0.0,0.7826000000000001,0.7951,-0.012499999999999956,8759,0.0,1.194999209052741e-07,0.00015158927486251444
266,0.09700029841605454,0.0,0.10189999999999999,0.7951,-0.6932,8759,0.0,1.204059692281398e-07,0.00015393097597186567
267,-0.7762001821660879,0.0,-0.5398,0.7951,-1.3349,8759,0.0,1.2854172350295052e-07,0.00015108947270275257
268,-0.2938186303383739,0.0,-0.2546,0.7951,-1.0497,8759,0.0,1.1906325373755462e-07,0.000155389287421796
269,0.5058768664823134,0.0,0.6584,0.7951,-0.13670000000000004,8759,0.0,1.1924137330402104e-07,0.00014834958278541247
270,-0.42476834017075515,0.0,-0.3461,0.7951,-1.1412,8759,0.0,1.3308009847375832e-07,0.00013788474177199746
271,-0.08228252922478542,0.0,-0.079,0.7951,-0.8741,8759,0.0,1.4010629677351765e-07,0.00013114203351834373
272,0.39236085193976167,0.0,0.4805,0.7951,-0.31460000000000005,8759,0.0,1.3575728624812302e-07,0.00012812610470695675
273,-0.46199171223597846,0.0,-0.37,0.7951,-1.1651,8759,0.0,1.176228716297342e-07,0.00013517398341660676
274,0.7529560697599669,0.0,1.1233,0.7951,0.32819999999999994,8759,0.0,1.3137400007439538e-07,0.00013618723851075709
275,0.8371476835883246,0.0,1.3097999999999999,0.7951,0.5146999999999998,8759,0.0,1.380001964707474e-07,0.00013050242134403657
276,0.8423181714499092,0.0,1.3216999999999999,0.7951,0.5265999999999998,8759,0.0,1.1704014711164846e-07,0.00013436808816996506
277,0.858478669349721,0.0,1.3596000000000001,0.7951,0.5645000000000001,8759,0.0,1.3673806508038733e-07,0.00012428244590404028
278,0.04258806432866179,0.0,0.0435,0.7951,-0.7516,8759,0.0,1.2884814087138906e-07,0.00012540352133032665
279,0.9710679544198523,0.0,1.6408,0.7951,0.8457,8759,0.0,1.3080777227767353e-07,0.00013656004985951927
280,-0.7120896308513338,0.0,-0.5094,0.7951,-1.3045,8759,0.0,1.35845692907895e-07,0.00014545619055374298
281,0.5788807137917081,0.0,0.784,0.7951,-0.011099999999999999,8759,0.0,1.2767812987249492e-07,0.00015645740460030338
282,0.2727201445522164,0.0,0.3135,0.7951,-0.48160000000000003,8759,0.0,1.2734341108363615e-07,0.00015051788638574678
283,-0.5646818606031511,0.0,-0.4315,0.7951,-1.2266,8759,0.0,1.2481059634860174e-07,0.00015703235649158485
284,1.0247959460770157,0.0,1.7865,0.7951,0.9914,8759,0.0,1.1115342925396578e-07,0.0001513756913575236
285,-0.08408897033664937,0.0,-0.08070000000000001,0.7951,-0.8758,8759,0.0,1.3892792638731882e-07,0.00014957435493675043
286,-0.459637879148037,0.0,-0.3685,0.7951,-1.1636,8759,0.0,1.1662919025605943e-07,0.00014743783814905943
287,0.5537327791126839,0.0,0.7397,0.7951,-0.055400000000000005,8759,0.0,1.201015541406529e-07,0.00015223066559011208
288,0.1891310559047169,0.0,0.2082,0.7951,-0.5869,8759,0.0,1.2475457345830538e-07,0.00014722623118692562
289,0.42707248165727707,0.0,0.5328,0.7951,-0.2623,8759,0.0,1.1804071781732579e-07,0.000142947590448669
290,0.9888311953124759,0.0,1.6881,0.7951,0.8929999999999999,8759,0.0,1.2892675968943116e-07,0.00014466234684161746
291,0.9658561688103838,0.0,1.6269999999999998,0.7951,0.8318999999999998,8759,0.0,1.2750125396670225e-07,0.000147832429691269
292,-0.28050960994333235,0.0,-0.2446,0.7951,-1.0397,8759,0.0,1.127073543798311e-07,0.00014777385711553889
293,-0.5757603591113538,0.0,-0.43770000000000003,0.7951,-1.2328000000000001,8759,0.0,1.0627674766877213e-07,0.0001571535194752218
294,-0.4727778148739772,0.0,-0.37670000000000003,0.7951,-1.1718000000000002,8759,0.0,1.1166210146426997e-07,0.00015674938546672776
295,-0.2912140636021486,0.0,-0.2526,0.7951,-1.0477,8759,0.0,1.2095862453409962e-07,0.0001550834038730463
296,0.28659105501508664,0.0,0.3319,0.7951,-0.46320000000000006,8759,0.0,1.2106754060207312e-07,0.00014967246780715724
297,-0.16738197566679414,0.0,-0.15410000000000001,0.7951,-0.9492,8759,0.0,1.2029707581296858e-07,0.00014945002980740527
298,0.3680023998958536,0.0,0.4448,0.7951,-0.35030000000000006,8759,0.0,1.1264646573308811e-07,0.0001507396991487528
299,0.6237134981627321,0.0,0.8658,0.7951,0.07069999999999999,8759,0.0,1.238928440031061e-07,0.00014235006913759202
300,-0.18333603639785503,0.0,-0.1675,0.7951,-0.9626,8759,0.0,1.302881359230976e-07,0.00014734256480965061
301,1.513742974625491,0.0,3.5437,0.7951,2.7485999999999997,8759,0.0,1.183757821948139e-07,0.00013669215916772473
302,-0.30966013645239765,0.0,-0.2663,0.7951,-1.0614,8759,0.0,1.2224306760683113e-07,0.0001396249533099935
303,-0.4264620385374448,0.0,-0.3472,0.7951,-1.1423,8759,0.0,1.2567427443593179e-07,0.0001430332285607508
304,-0.9203070297174524,0.0,-0.6015999999999999,0.7951,-1.3967,8759,0.0,1.113682415336833e-07,0.00014405310503000991
305,0.6314380852016686,0.0,0.8803,0.7951,0.08519999999999994,8759,0.0,1.3101244993860864e-07,0.00013889256819687765
306,1.1870198505470488,0.0,2.2773,0.7951,1.4821999999999997,8759,0.0,1.2387328430878974e-07,0.00014513955896801878
307,0.6372535587467958,0.0,0.8913,0.7951,0.09619999999999995,8759,0.0,1.2328709929017565e-07,0.00014442605498637007
308,0.8423857320062129,0.0,1.3219,0.7951,0.5268,8759,0.0,1.22595736273705e-07,0.00014539582045030835
309,-1.0751340364408635,0.0,-0.6587000000000001,0.7951,-1.4538000000000002,8759,0.0,1.2969986161397281e-07,0.00014201053826536094
310,0.4589048561122886,0.0,0.5822999999999999,0.7951,-0.2128000000000001,8759,0.0,1.253572290287184e-07,0.00013898562083444434
311,-0.7360645606295605,0.0,-0.521,0.7951,-1.3161,8759,0.0,1.3487888276608754e-07,0.00013890864099088613
312,0.14080393086468618,0.0,0.1512,0.7951,-0.6439,8759,0.0,1.1277750018881743e-07,0.00014608955421011187
313,0.4979446228701767,0.0,0.6453,0.7951,-0.14980000000000004,8759,0.0,1.2198992015836564e-07,0.00014040196622013747
314,-0.5941050467943585,0.0,-0.44789999999999996,0.7951,-1.2429999999999999,8759,0.0,1.2943161339276742e-07,0.00014848566730786992
315,0.29707477739832966,0.0,0.34590000000000004,0.7951,-0.4492,8759,0.0,1.1089657125101947e-07,0.0001460492995684829
316,0.012761662231205317,0.0,0.0128,0.7951,-0.7823,8759,0.0,1.1582324547899277e-07,0.00014739745513210815
317,0.6163695493762921,0.0,0.8522,0.7951,0.05709999999999993,8759,0.0,1.1815476001557783e-07,0.00015318724880340436
318,0.7472342375141156,0.0,1.1112,0.7951,0.31609999999999994,8759,0.0,1.2511880863632552e-07,0.00015185367929903794
319,0.5401978355120606,0.0,0.7162999999999999,0.7951,-0.07880000000000009,8759,0.0,1.1054833386275484e-07,0.00015854451037463718
320,0.4613202285957704,0.0,0.5861999999999999,0.7951,-0.20890000000000009,8759,0.0,1.1225884601148412e-07,0.0001548899235113934
321,-0.2352964328455265,0.0,-0.2097,0.7951,-1.0048,8759,0.0,1.153616475199051e-07,0.00015885064714737346
322,0.5989158662849238,0.0,0.8201,0.7951,0.025000000000000022,8759,0.0,1.1408973017352759e-07,0.000169375291937569
323,-0.4197778057850534,0.0,-0.3428,0.7951,-1.1379000000000001,8759,1.4446905665251956e-09,1.0425328096274908e-07,0.00017588039069454782
324,0.11371190070266415,0.0,0.1204,0.7951,-0.6747000000000001,8759,0.0,1.0681236704876371e-07,0.00017725976982377914
325,0.007102789683323122,0.0,0.0070999999999999995,0.7951,-0.788,8759,0.0,1.0265550999804969e-07,0.0001808568284491346
326,0.6418322113344298,0.0,0.9,0.7951,0.1049,8759,0.0,8.725712755513693e-08,0.0001843881576676733
327,0.06618414650925304,0.0,0.0684,0.7951,-0.7267,8759,0.0,1.0323486872566374e-07,0.00018326253311319883
328,-1.8221044829554482,0.0,-0.8382999999999999,0.7951,-1.6334,8759,0.0,9.362240993882696e-08,0.000188337199074814
329,-0.7483847401433693,0.0,-0.5268999999999999,0.7951,-1.322,8759,0.0,9.006108950617475e-08,0.0001866935778346747
330,0.622815120671077,0.0,0.8642,0.7951,0.06909999999999994,8759,0.0,8.373672970692173e-08,0.00018669766344325974
331,-0.45510731615062044,0.0,-0.36560000000000004,0.7951,-1.1607,8759,0.0,9.190383832201468e-08,0.0001850213098735693
332,-0.5203005864071988,0.0,-0.4057,0.7951,-1.2008,8759,0.0,8.979091391712598e-08,0.00018608728972341256
333,-0.1463340832296682,0.0,-0.1361,0.7951,-0.9312,8759,0.0,1.014644171650693e-07,0.00018623121738449335
334,0.035505902759110565,0.0,0.0361,0.7951,-0.759,8759,0.0,9.176203418686238e-08,0.00018729567394155358
335,-0.4832156888546559,0.0,-0.3832,0.7951,-1.1783000000000001,8759,0.0,7.728835665041522e-08,0.00019151451400748227
336,0.26296096509914024,0.0,0.30079999999999996,0.7951,-0.4943000000000001,8759,0.0,9.22086054131911e-08,0.00019044519250006588
337,-0.4599061562466751,0.0,-0.36869999999999997,0.7951,-1.1638,8759,0.0,9.84848347379407e-08,0.00019070910807223557
338,-0.12393250000505968,0.0,-0.1166,0.7951,-0.9117000000000001,8759,0.0,8.411293362278654e-08,0.0001876536503036327
339,-1.0817632014334733,0.0,-0.6609999999999999,0.7951,-1.4561,8759,0.0,9.004125507387005e-08,0.0001834728977230886
340,-0.3667120122329701,0.0,-0.307,0.7951,-1.1021,8759,0.0,1.0641985170248391e-07,0.00018123637983760024
341,0.12426073446245317,0.0,0.1323,0.7951,-0.6628000000000001,8759,0.0,7.89410760131483e-08,0.00018054826853941357
342,0.7732993638156049,0.0,1.1669,0.7951,0.3718,8759,0.0,8.438971957967094e-08,0.0001758548538651444
343,-0.5919930999013221,0.0,-0.4468,0.7951,-1.2419,8759,0.0,9.226090824768405e-08,0.00017609282535340583
344,0.11826100159828158,0.0,0.1255,0.7951,-0.6696,8759,0.0,9.942209432948185e-08,0.0001768642673855167
345,-0.6643036471934441,0.0,-0.4854,0.7951,-1.2805,8759,0.0,1.0128744331743631e-07,0.0001763426902726233
346,-1.1324065193429254,0.0,-0.6777,0.7951,-1.4727999999999999,8759,0.0,1.0485631287527462e-07,0.00017607462109193967
347,-1.5811401060501298,0.0,-0.7943000000000001,0.7951,-1.5894000000000001,8759,0.0,8.796793493429857e-08,0.00018053579492352713
348,0.5550046570878646,0.0,0.7419,0.7951,-0.053200000000000025,8759,0.0,8.824604432779881e-08,0.00017655585410529905
349,-0.3032527598634308,0.0,-0.2616,0.7951,-1.0567,8759,0.0,1.1019033092782296e-07,0.00017417562221957298
350,-0.8218965077806725,0.0,-0.5604,0.7951,-1.3555000000000001,8759,0.0,8.173198800978603e-08,0.0001749486239534865
351,0.01401025686435851,0.0,0.0141,0.7951,-0.781,8759,0.0,9.515579471504268e-08,0.000172807834619495
352,-0.017506547215569206,0.0,-0.0174,0.7951,-0.8125,8759,0.0,9.118812388869857e-08,0.0001766314126559676
353,-0.31379643375366384,0.0,-0.2693,0.7951,-1.0644,8759,0.0,1.0639925048252323e-07,0.00017748109382177384
354,0.31773866854123745,0.0,0.374,0.7951,-0.42110000000000003,8759,0.0,7.693213384011189e-08,0.00017641794627576302
355,0.5053238135856001,0.0,0.6575,0.7951,-0.13760000000000006,8759,0.0,1.0242203608999683e-07,0.0001742005136457066
356,-0.004854345637226254,0.0,-0.0048,0.7951,-0.7999,8759,0.0,9.652322412188037e-08,0.00016871716421212838
357,-0.9494100689815395,0.0,-0.613,0.7951,-1.4081000000000001,8759,0.0,8.723559223450465e-08,0.00017079433280766122
358,0.3318076423366107,0.0,0.3935,0.7951,-0.4016,8759,0.0,9.047929421559356e-08,0.00017482833163219718
359,-1.1305466811410543,0.0,-0.6770999999999999,0.7951,-1.4722,8759,0.0,9.44676347902633e-08,0.00017655796351872573
360,-0.8578353618968705,0.0,-0.5759000000000001,0.7951,-1.371,8759,0.0,7.634403487192299e-08,0.00017744414196997196
361,-0.0025557093551750445,0.0,-0.0026,0.7951,-0.7977000000000001,8759,0.0,9.227099495360682e-08,0.00017821578924365056
362,0.9567242479897496,0.0,1.6032,0.7951,0.8080999999999999,8759,0.0,7.497039818494859e-08,0.00017877018444349265
363,0.17270856964701678,0.0,0.1885,0.7951,-0.6066,8759,0.0,8.456798512210499e-08,0.00017889367807626366
364,0.35701510165304856,0.0,0.4291,0.7951,-0.36600000000000005,8759,0.0,8.201241221529813e-08,0.0001811663287099544
365,-0.02874080545399793,0.0,-0.028300000000000002,0.7951,-0.8234,8759,0.0,8.813975389908651e-08,0.0001785020029312975
366,0.7718708666118779,0.0,1.1638,0.7951,0.3686999999999999,8759,0.0,1.1588620232173389e-07,0.0001701786159772565
367,-0.16229730562657146,0.0,-0.14980000000000002,0.7951,-0.9449000000000001,8759,0.0,1.0077220769414148e-07,0.00017456064144308228
368,0.16110521383660706,0.0,0.1748,0.7951,-0.6203000000000001,8759,0.0,1.0600381450729165e-07,0.0001729801849594094
369,0.6167948904078672,0.0,0.853,0.7951,0.05789999999999995,8759,0.0,9.940768088981522e-08,0.00017563258395287193
370,0.726436664491392,0.0,1.0676999999999999,0.7951,0.27259999999999984,8759,0.0,9.832180991721055e-08,0.00017413257811555696
371,0.01811168743342529,0.0,0.0183,0.7951,-0.7768,8759,0.0,9.246597962232656e-08,0.00017561067886108901
372,-1.1240228289598955,0.0,-0.675,0.7951,-1.4701,8759,0.0,9.015468748366566e-08,0.00017768871421977714
373,-1.7732707401656678,0.0,-0.8301999999999999,0.7951,-1.6253,8759,0.0,1.0606611225413835e-07,0.00016811390410938817
374,-0.7901039634814397,0.0,-0.5462,0.7951,-1.3413,8759,0.0,1.1013000392626813e-07,0.00016080407633683487
375,-0.4108706717835577,0.0,-0.3369,0.7951,-1.1320000000000001,8759,0.0,1.082804481373693e-07,0.00015464448832311852
376,0.1131092313384222,0.0,0.1198,0.7951,-0.6753,8759,0.0,1.1577100378766317e-07,0.0001483306911484779
377,0.6765897863397066,0.0,0.9672,0.7951,0.17209999999999992,8759,0.0,1.0833102150074289e-07,0.0001507068037236819
378,-0.34758164909115435,0.0,-0.29359999999999997,0.7951,-1.0887,8759,0.0,1.0672552328076493e-07,0.0001566496818499927
379,-0.013401361825219692,0.0,-0.013300000000000001,0.7951,-0.8084,8759,0.0,1.1261869878176934e-07,0.000165650577403297
380,-0.4116708648173018,0.0,-0.3375,0.7951,-1.1326,8759,0.0,1.1464345570312775e-07,0.00016638497276120692
381,0.3828902658996414,0.0,0.46649999999999997,0.7951,-0.32860000000000006,8759,0.0,1.148878105718885e-07,0.00016861856483675172
382,0.6542203533892267,0.0,0.9236,0.7951,0.12849999999999995,8759,0.0,1.2437144639494595e-07,0.00016138997152273914
383,-0.5711101055838005,0.0,-0.4351,0.7951,-1.2302,8759,0.0,1.110262479695702e-07,0.00016734614934734525
384,0.29551509819351895,0.0,0.34380000000000005,0.7951,-0.4513,8759,0.0,1.0657448785582845e-07,0.0001652041308239886
385,-0.45120262074650314,0.0,-0.36310000000000003,0.7951,-1.1582000000000001,8759,0.0,1.0200380072410898e-07,0.00016100138722041472
386,0.28002785664672086,0.0,0.3232,0.7951,-0.47190000000000004,8759,0.0,1.0655357767007725e-07,0.0001547836415100086
387,1.0536643880283847,0.0,1.8681,0.7951,1.073,8759,0.0,1.0372247404205959e-07,0.00015677229016739994
388,1.0120514548031696,0.0,1.7512,0.7951,0.9561000000000001,8759,0.0,1.0785483037116273e-07,0.00015482640444996503
389,1.289066865051553,0.0,2.6294,0.7951,1.8342999999999998,8759,0.0,1.2152326605863991e-07,0.00014670159991360198
390,1.3224114801910274,0.0,2.7525,0.7951,1.9573999999999998,8759,0.0,1.1423509196280863e-07,0.00013965995272190805
391,-0.399925737805345,0.0,-0.3296,0.7951,-1.1247,8759,0.0,1.1004878899764445e-07,0.00014943722463598523
392,0.8498294615865437,0.0,1.3392,0.7951,0.5440999999999999,8759,0.0,1.1772386439503716e-07,0.00013919623347767604
393,0.2523829211060992,0.0,0.2871,0.7951,-0.508,8759,0.0,1.0542644451502953e-07,0.0001416429718767841
394,-0.4068795601620544,0.0,-0.3343,0.7951,-1.1294,8759,0.0,1.0548827067006591e-07,0.00013710061521991093
395,0.9443031248264903,0.0,1.571,0.7951,0.7758999999999999,8759,0.0,1.1668753264536335e-07,0.0001434112491064048
396,0.4163591767363772,0.0,0.5164,0.7951,-0.27870000000000006,8759,0.0,1.0323880459549061e-07,0.00015193294208250323
397,-0.3465316503709998,0.0,-0.2929,0.7951,-1.088,8759,0.0,1.0003599147429741e-07,0.00015858926547905592
398,0.494994983376227,0.0,0.6405,0.7951,-0.15460000000000007,8759,0.0,9.640591517853282e-08,0.00015707110366072104
399,-0.17697889412751458,0.0,-0.16219999999999998,0.7951,-0.9573,8759,0.0,9.989744465567866e-08,0.00015038331422839935
400,0.17439085380840513,0.0,0.1905,0.7951,-0.6046,8759,0.0,1.057526801326011e-07,0.00014933043338020223
401,-1.663937772766981,0.0,-0.8106,0.7951,-1.6057000000000001,8759,0.0,1.1102994945929206e-07,0.0001482620820266292
402,0.31418929457772937,0.0,0.3691,0.7951,-0.42600000000000005,8759,0.0,1.044972940446222e-07,0.00014745406099988693
403,0.9628915042843378,0.0,1.6193,0.7951,0.8241999999999999,8759,0.0,1.1837475585188288e-07,0.000132590962940098
404,1.7902122292217353,0.0,4.9907,0.7951,4.195600000000001,8759,0.0,1.1525117187682938e-07,0.0001295600871582152
405,0.10204541554200057,0.0,0.1074,0.7951,-0.6877,8759,0.0,1.0733669073865138e-07,0.0001360479758981231
406,0.09722886405461771,0.0,0.10210000000000001,0.7951,-0.6930000000000001,8759,0.0,1.196947596768502e-07,0.00013386156377763963
407,-0.3285052982639227,0.0,-0.28,0.7951,-1.0751,8759,0.0,1.2433769444108122e-07,0.00013440737383744263
408,1.2679431075980867,0.0,2.5535,0.7951,1.7584,8759,0.0,1.3199700836910632e-07,0.00012772645858201073
409,0.9212151482967411,0.0,1.5123,0.7951,0.7172,8759,0.0,1.2252350936583963e-07,0.00013265752622770846
410,0.03483827737869727,0.0,0.0355,0.7951,-0.7596,8759,0.0,1.10610907360175e-07,0.00013947490679774906
411,0.2660332628702547,0.0,0.3048,0.7951,-0.4903,8759,0.0,1.1828158465173185e-07,0.00014272292891581414
412,0.7012409200832339,0.0,1.0163,0.7951,0.22119999999999995,8759,0.0,9.895224677278191e-08,0.00014381465421427295
413,0.6759893939760635,0.0,0.966,0.7951,0.17089999999999994,8759,0.0,1.1187594807733924e-07,0.00014095591837734553
414,0.008935340012465227,0.0,0.009000000000000001,0.7951,-0.7861,8759,0.0,1.095794742122985e-07,0.0001454944304801662
415,1.0034813640090807,0.0,1.7278,0.7951,0.9327,8759,0.0,9.348886524822238e-08,0.00015656069219576078
416,-0.4454032650039578,0.0,-0.3594,0.7951,-1.1545,8759,0.0,1.1954864197156048e-07,0.00014753590035480044
417,-0.0664509117485424,0.0,-0.0643,0.7951,-0.8594,8759,0.0,9.901822220450526e-08,0.0001473058866960578
418,0.0032961314171401014,0.0,0.0033,0.7951,-0.7918000000000001,8759,0.0,9.937131275556819e-08,0.00014498320964716964
419,-0.10425893836213246,0.0,-0.099,0.7951,-0.8941,8759,0.0,1.0522740827499116e-07,0.0001487004188320926
420,0.6858051401794841,0.0,0.9854,0.7951,0.19030000000000002,8759,0.0,1.1145878600316404e-07,0.0001395534994044131
421,0.8192893687236192,0.0,1.2689,0.7951,0.4737999999999999,8759,0.0,1.0754884172034693e-07,0.00013937951142851894
422,1.0453577360622526,0.0,1.8444,0.7951,1.0493000000000001,8759,0.0,1.082628117544925e-07,0.00013930845669344892
423,0.45770476702821006,0.0,0.5804,0.7951,-0.2147,8759,0.0,1.1633853549690468e-07,0.00013641300696721735
424,0.8155513574682025,0.0,1.2604,0.7951,0.46529999999999994,8759,0.0,1.1601959810169302e-07,0.00014305085926839727
425,0.5159257408192114,0.0,0.6751999999999999,0.7951,-0.11990000000000012,8759,0.0,8.865583824454411e-08,0.00014785845719802654
426,-0.5161017517904947,0.0,-0.4032,0.7951,-1.1983000000000001,8759,0.0,1.0887495795774628e-07,0.00014676849416069116
427,1.6030681087340177,0.0,3.9682999999999997,0.7951,3.1731999999999996,8759,0.0,1.0451379203929671e-07,0.0001502078859106946
428,0.8281527934112235,0.0,1.2891,0.7951,0.4939999999999999,8759,0.0,1.0822176982446999e-07,0.00013635533162794885
429,0.12056320898666979,0.0,0.1281,0.7951,-0.667,8759,0.0,1.228858913251382e-07,0.0001295224333276
430,-0.17555277111115428,0.0,-0.161,0.7951,-0.9561000000000001,8759,0.0,1.2835599327401472e-07,0.0001255054396511015
431,1.7787020555301858,0.0,4.9222,0.7951,4.1271,8759,0.0,1.2060228110490016e-07,0.00012510688476606655
432,-0.6653656905344751,0.0,-0.48590000000000005,0.7951,-1.2810000000000001,8759,0.0,1.1955614272306976e-07,0.00012621242259354827
433,0.7867206462507428,0.0,1.1962000000000002,0.7951,0.4011000000000001,8759,0.0,1.2513080128815632e-07,0.00012973621858475395
434,1.0749877154567717,0.0,1.93,0.7951,1.1349,8759,0.0,1.2222404683214005e-07,0.0001311512859045808
435,0.8091057512835572,0.0,1.2459,0.7951,0.4508,8759,0.0,1.1678805703244944e-07,0.00012327066018454088
436,0.751518035676501,0.0,1.1201999999999999,0.7951,0.32509999999999983,8759,0.0,1.1694171145117836e-07,0.00011611178282905775
437,1.3694445417659638,0.0,2.9332,0.7951,2.1380999999999997,8759,0.0,1.1892026367120678e-07,0.000115960898872108
438,0.2965140229575334,0.0,0.3452,0.7951,-0.4499,8759,0.0,1.2433576612734993e-07,0.00011029528807172278
439,0.9928769330769852,0.0,1.699,0.7951,0.9039,8759,0.0,1.207352716689126e-07,0.00011199338741269064
440,-0.017217529959783776,0.0,-0.0171,0.7951,-0.8122,8759,0.0,1.1749743202811316e-07,0.00010852644559579745
441,0.9781260080089249,0.0,1.6595,0.7951,0.8644,8759,0.0,1.0255140793554118e-07,0.00011081940795478485
442,1.3322584093528043,0.0,2.7895999999999996,0.7951,1.9944999999999995,8759,0.0,1.0934064324999092e-07,0.00011891930163114122
